time,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
2021-02-01 10:48:00,312.6141,221.727,214.2784,213.8075,206.8918,203.688,210.5,209.2545,291.0815,271.196
2021-02-01 10:50:00,312.585,221.2747,213.7775,213.3676,206.8845,198.3984,210.2202,209.0972,290.9682,271.0316
2021-02-01 10:52:00,312.5432,221.078,213.3942,213.027,206.2723,204.2721,209.8256,208.6,290.8916,270.848
2021-02-01 10:54:00,312.5011,220.5608,213.0986,212.7013,205.4859,200.3752,209.2815,208.1377,290.8262,270.6806
2021-02-01 10:56:00,312.4086,220.17,212.5576,212.2092,205.5135,200.535,208.8869,207.738,290.6667,270.3808
2021-02-01 10:58:00,312.3953,219.6874,212.0141,211.7368,205.0387,200.9171,208.4573,207.2583,290.4319,270.0292
2021-02-01 11:00:00,312.3668,219.2099,211.5957,211.2122,204.6328,199.6363,207.8331,206.6187,290.1772,269.8116
2021-02-01 11:02:00,312.5947,218.8396,211.0497,210.8246,204.0754,204.1298,207.3615,206.1765,290.2096,269.7845
2021-02-01 11:04:00,312.4063,218.5063,210.6514,210.3845,203.4809,202.2924,206.8768,205.7817,290.2911,269.7322
2021-02-01 11:06:00,312.3514,218.2002,210.3734,210.049,203.3439,196.0815,206.6069,205.4194,289.8938,269.3733
2021-02-01 11:08:00,312.4323,217.7083,209.89,209.6188,202.9664,201.0544,205.9854,204.9623,289.7362,269.0526
2021-02-01 11:10:00,312.1597,217.0065,208.7127,209.1018,201.6646,202.3749,205.543,204.3802,289.5139,268.6315
2021-02-01 11:12:00,312.2671,216.2555,208.7127,208.3311,201.4353,199.896,204.7196,203.6604,289.3818,268.3137
2021-02-01 11:14:00,312.3014,215.5293,208.049,207.6451,200.3975,198.5755,203.9732,202.8262,289.2348,267.8546
2021-02-01 11:16:00,312.1785,214.8379,207.2048,206.8272,199.5078,199.4366,203.2424,202.0265,289.4509,267.8355
2021-02-01 11:18:00,312.1147,214.1017,206.4835,206.0542,198.5468,194.6639,202.3184,201.287,289.4291,267.8234
2021-02-01 11:20:00,312.0399,213.3481,205.802,205.4526,197.883,193.3881,201.7762,200.6618,289.2497,267.6898
2021-02-01 11:22:00,312.0278,212.8507,205.1058,204.7587,196.7776,194.3817,201.1468,199.9648,288.9432,267.4722
2021-02-01 11:24:00,312.0262,212.1419,204.3618,204.0382,196.0987,191.8704,200.3759,199.2053,288.795,267.2346
2021-02-01 11:26:00,312.004,211.918,203.7,203.3494,195.477,192.5694,199.575,199.3052,288.5522,266.8707
2021-02-01 11:28:00,311.916,211.9006,203.7602,203.446,194.5588,189.9532,200.318,199.725,288.3149,266.4496
2021-02-01 11:30:00,311.892,211.6892,203.8003,203.3893,194.4147,189.5139,200.3829,199.7473,288.1018,266.1689
2021-02-01 11:32:00,311.8725,211.9802,203.7401,203.449,194.0764,190.5896,200.4358,199.9672,287.7274,265.6928
2021-02-01 11:34:00,311.9081,212.3582,205.3032,204.9056,193.7603,189.611,202.7597,202.8056,287.5815,265.3298
2021-02-01 11:36:00,311.9769,213.3581,205.7441,205.3755,194.031,190.9517,204.0707,204.3221,287.6845,265.4121
2021-02-01 11:38:00,311.8409,213.6664,206.9891,206.5934,195.273,194.4066,204.6426,204.6645,288.0506,265.8732
2021-02-01 11:40:00,311.8866,213.8307,207.2295,206.9115,195.8994,193.2084,204.7526,204.7293,288.1845,266.0516
2021-02-01 11:42:00,311.8414,213.853,207.2671,207.0184,196.2412,198.7203,204.828,204.7645,288.2106,266.3875
2021-02-01 11:44:00,311.7991,213.8555,207.232,207.0012,196.1537,197.2223,204.7749,204.7044,288.3378,266.595
2021-02-01 11:46:00,311.7549,213.2138,206.6856,206.4338,196.4772,198.2586,203.6038,203.2553,288.3427,266.595
2021-02-01 11:48:00,311.8602,212.873,206.167,205.9171,195.4005,191.431,203.3148,203.1526,287.8961,266.1117
2021-02-01 11:50:00,311.9251,212.7189,206.0217,205.7207,195.1137,193.7852,203.1073,203.12,287.7061,265.7328
2021-02-01 11:52:00,311.941,212.699,205.9065,205.5322,194.7511,191.7732,203.1046,203.1448,287.7417,265.6526
2021-02-01 11:54:00,311.9656,212.3956,205.8664,205.5322,194.7557,186.9399,203.1725,203.1224,287.7846,265.4651
2021-02-01 11:56:00,311.9663,212.3881,205.8063,205.442,194.0635,190.8519,203.1199,203.14,287.8058,265.4931
2021-02-01 11:58:00,311.9213,212.4329,205.7663,205.4202,194.0518,190.2904,203.1226,203.1798,287.909,265.6765
2021-02-01 12:00:00,311.9216,212.2961,205.7713,205.4793,194.3597,195.8419,203.0321,203.1799,287.8992,265.6907
2021-02-01 12:02:00,311.9913,212.3259,205.7237,205.3281,194.1633,193.8701,203.0677,203.1648,287.9116,265.7596
2021-02-01 12:04:00,311.9605,212.0872,205.7462,205.3625,194.307,188.5153,203.14,203.1823,287.9441,265.8106
2021-02-01 12:06:00,311.9001,211.637,205.0072,204.582,194.4396,192.4269,201.7639,201.7031,287.9254,265.7935
2021-02-01 12:08:00,311.8136,211.4404,204.5663,204.2017,193.8999,195.802,201.5482,201.6257,287.8506,265.611
2021-02-01 12:10:00,311.7699,211.1445,204.4234,203.9883,193.325,194.7062,201.4752,201.6456,287.6221,265.3323
2021-02-01 12:12:00,311.7839,210.866,204.2308,203.8636,192.7249,194.7262,201.4376,201.6333,287.582,265.2751
2021-02-01 12:14:00,311.7835,210.7939,204.1254,203.7294,192.1397,189.6936,201.3553,201.6481,287.6817,265.25
2021-02-01 12:16:00,311.8545,210.7218,204.0176,203.6403,192.292,191.2463,201.2433,201.6411,287.5286,265.1548
2021-02-01 12:18:00,311.8788,210.7193,203.8945,203.5355,191.9762,188.8548,201.2072,201.6611,287.5405,265.0725
2021-02-01 12:20:00,311.8971,210.6048,203.91,203.4781,192.1553,193.3655,201.1978,201.6411,287.6221,265.0746
2021-02-01 12:22:00,311.941,210.6595,203.8899,203.5349,191.9559,187.0598,201.1902,201.6261,287.4332,264.9092
2021-02-01 12:24:00,312.0023,211.0997,203.8748,203.4929,191.9271,187.0598,201.2033,201.6659,287.447,264.9543
2021-02-01 12:26:00,312.1007,210.9331,204.0977,203.5635,192.1188,188.3156,201.1835,201.6605,287.6082,265.1749
2021-02-01 12:28:00,312.0264,211.5573,204.0151,203.6,192.621,193.1485,201.2837,201.6431,287.6985,265.3211
2021-02-01 12:30:00,312.0528,211.1446,204.7641,204.3858,193.2829,194.167,201.2784,201.6952,287.648,265.3161
2021-02-01 12:32:00,312.0282,211.346,204.4385,204.0003,192.5285,188.6374,201.4058,201.7229,287.7279,265.3499
2021-02-01 12:34:00,311.957,211.4305,204.4585,204.1027,193.0616,193.8052,201.4409,201.8005,287.709,265.3938
2021-02-01 12:36:00,311.9652,211.4429,204.5361,204.157,193.3748,187.6366,201.4707,201.8405,287.6987,265.3787
2021-02-01 12:38:00,311.9794,211.5499,204.5788,204.1816,194.0345,195.8046,201.3783,201.8405,287.7246,265.3729
2021-02-01 12:40:00,311.9856,211.7962,204.699,204.2809,193.7778,194.7508,201.4339,201.8403,287.7109,265.2985
2021-02-01 12:42:00,311.9586,211.8186,204.7415,204.2934,194.1783,187.0198,201.5029,201.8205,287.6774,265.3938
2021-02-01 12:44:00,311.9652,212.1593,204.7415,204.2641,194.4022,188.3755,201.5285,201.8805,287.8187,265.5542
2021-02-01 12:46:00,311.9552,212.1966,204.8017,204.4137,194.7508,189.2116,201.5956,201.8455,287.9657,265.7368
2021-02-01 12:48:00,311.8137,212.3632,204.9045,204.4849,195.0171,190.8492,201.6451,201.9604,287.9152,265.7368
2021-02-01 12:50:00,311.7984,212.5025,205.0422,204.5871,195.3002,197.3647,201.716,201.9654,287.7939,265.6745
2021-02-01 12:52:00,311.7687,212.704,205.1626,204.6837,195.8984,190.4525,201.7952,201.9878,287.7602,265.6194
2021-02-01 12:54:00,311.8008,213.0174,205.2051,204.7957,196.2957,191.5708,201.9371,202.0428,287.714,265.5772
2021-02-01 12:56:00,311.864,213.256,205.4004,204.9696,196.7799,197.1826,202.085,202.0827,287.8075,265.7397
2021-02-01 12:58:00,311.8341,213.378,205.4656,205.087,197.1463,196.8633,202.0494,202.1453,287.9377,265.9381
2021-02-01 13:00:00,311.796,213.6167,205.5632,205.2141,197.6252,191.1714,202.1602,202.2027,288.0087,266.1006
2021-02-01 13:02:00,311.7468,213.9922,205.7386,205.5616,197.8806,191.2689,203.2863,203.2622,288.0854,266.1809
2021-02-01 13:04:00,311.683,214.2211,205.8414,205.44,198.192,193.031,202.2391,202.2602,288.0006,266.241
2021-02-01 13:06:00,311.6739,214.4897,205.9415,205.5619,198.5572,194.2295,202.2539,202.2203,288.0455,266.2832
2021-02-01 13:08:00,311.652,214.813,206.2446,205.7904,199.5969,197.325,202.4664,202.2452,287.9657,266.1838
2021-02-01 13:10:00,311.6541,215.5293,206.7432,206.3151,200.0828,200.1983,203.7997,204.9213,287.9271,266.1437
2021-02-01 13:12:00,311.7969,216.5661,207.5273,207.1204,200.6202,193.468,204.3184,204.9213,288.1176,266.4733
2021-02-01 13:14:00,311.7475,217.4617,208.4066,207.9356,202.1246,201.7558,204.6162,204.1793,288.4305,267.0236
2021-02-01 13:16:00,312.0655,217.9369,208.1862,208.0052,202.6974,199.3568,204.5119,203.9994,288.5942,267.3536
2021-02-01 13:18:00,312.0518,218.5936,209.7694,209.2783,203.7997,202.5946,205.7542,205.3786,289.4302,268.9859
2021-02-01 13:20:00,312.0424,218.8516,209.4613,209.0966,204.6381,200.0383,205.5674,204.9066,289.9435,269.7801
2021-02-01 13:22:00,312.0739,219.3593,209.8621,209.4572,205.2349,197.9987,205.9318,205.324,290.0955,270.0919
2021-02-01 13:24:00,312.021,219.872,210.3507,209.9942,205.8445,205.9896,206.3409,205.8038,290.2195,270.3726
2021-02-01 13:26:00,312.1091,220.2693,210.764,210.357,206.2702,202.0554,206.8904,206.3059,290.3914,270.531
2021-02-01 13:28:00,312.0986,220.8393,211.28,210.9314,206.7057,203.1737,207.5245,206.9781,290.4468,270.7356
2021-02-01 13:30:00,312.1099,221.2771,211.8837,211.5429,207.8475,202.2151,208.1613,207.6777,290.5204,270.9252
2021-02-01 13:32:00,312.157,222.1301,212.4775,212.1892,208.166,202.6519,208.885,208.3047,290.6923,271.1537
2021-02-01 13:34:00,312.2162,222.8266,213.2591,212.858,209.0541,206.7884,209.694,209.2242,290.7533,271.3903
2021-02-01 13:36:00,312.235,223.6594,214.1233,213.84,210.0892,206.1294,210.6626,210.3262,290.9956,271.6931
2021-02-01 13:38:00,312.2601,224.5129,215.0477,214.7349,211.1042,211.162,211.6088,211.2207,291.1595,272.0452
2021-02-01 13:40:00,312.2501,225.4407,216.0898,215.6248,212.1591,210.8824,212.7172,212.2176,291.3588,272.4202
2021-02-01 13:42:00,312.3036,226.3056,217.0293,216.6963,213.0349,204.3895,213.7509,213.4395,291.56,273.1792
2021-02-01 13:44:00,312.3245,227.1796,217.9887,217.5986,214.3212,208.8828,214.6895,214.3191,291.8547,273.1792
2021-02-01 13:46:00,312.4252,228.0861,218.8905,218.5511,215.2816,213.7407,215.5506,215.0811,292.0491,273.6003
2021-02-01 13:48:00,312.4798,228.9822,219.8124,219.4533,216.4782,210.0636,216.6044,216.1556,292.2639,273.9763
2021-02-01 13:50:00,312.4654,229.8632,220.8972,220.4999,217.3965,213.2839,217.6506,217.295,292.4814,274.3623
2021-02-01 13:52:00,312.5169,231.0234,221.9193,221.6411,218.5307,213.516,218.7741,218.5144,292.7132,274.8185
2021-02-01 13:54:00,312.5385,231.675,223.0991,222.7195,219.4385,214.2174,220.0322,219.6988,292.9616,275.2396
2021-02-01 13:56:00,312.5245,232.6552,224.0835,223.7023,220.6231,213.5385,220.9283,220.7332,293.2575,275.6628
2021-02-01 13:58:00,312.5471,233.9037,225.0807,224.7013,221.7627,220.7878,222.0635,221.9473,293.4495,276.0447
2021-02-01 14:00:00,312.6175,234.6559,226.4059,225.8414,222.4912,220.4259,223.2852,222.997,293.6145,276.5431
2021-02-01 14:02:00,312.6011,235.7571,227.1264,226.849,223.6165,220.2486,224.1658,224.1237,293.9028,276.9662
2021-02-01 14:04:00,312.6656,236.2063,227.9762,227.7538,224.5918,224.1628,225.1256,225.0406,294.1147,277.265
2021-02-01 14:06:00,312.6854,237.0527,228.8255,228.4651,225.5394,218.1093,225.966,225.8306,294.2923,277.671
2021-02-01 14:08:00,312.7097,237.6038,229.8102,229.3352,226.4945,221.4269,226.84,226.7501,294.4935,277.9868
2021-02-01 14:10:00,312.7803,238.5075,230.6693,230.2521,227.0097,221.1698,227.9019,227.6344,294.6742,278.3107
2021-02-01 14:12:00,312.8362,239.3349,231.5988,231.1149,227.9224,225.4409,228.7203,228.5491,294.8829,278.6285
2021-02-01 14:14:00,312.8381,240.3176,232.5183,232.1235,229.1496,224.7194,229.8274,229.618,295.1117,279.0516
2021-02-01 14:16:00,312.8322,241.3319,233.5023,233.1732,230.4805,228.4991,230.7637,230.6801,295.3614,279.4738
2021-02-01 14:18:00,312.7618,241.1963,234.3821,234.4292,231.2113,227.5578,231.661,227.7367,295.5901,279.9339
2021-02-01 14:20:00,312.6467,239.9201,232.5411,232.0356,232.5531,230.9152,226.7183,223.8311,295.765,280.1525
2021-02-01 14:22:00,312.6163,238.8385,230.2337,229.8397,230.7644,224.7819,223.989,220.8853,295.63,279.9108
2021-02-01 14:24:00,312.5317,237.7468,228.6104,228.2125,229.9323,227.6377,222.1042,218.9163,295.232,279.4136
2021-02-01 14:26:00,312.4407,236.936,227.2302,226.8312,229.5371,222.5476,220.7109,217.5322,294.9907,278.9313
2021-02-01 14:28:00,312.3403,235.9106,226.0227,225.6404,228.1387,224.722,219.6078,215.4034,294.6196,278.4099
2021-02-01 14:30:00,312.3061,235.2885,225.0657,224.6386,226.8357,225.3787,218.5768,215.4034,294.3696,277.9718
2021-02-01 14:32:00,312.3108,234.7393,224.2439,223.8054,226.3907,219.9091,217.6955,214.4514,294.1611,277.5898
2021-02-01 14:34:00,312.2919,234.1985,223.4598,223.0927,226.3978,224.7444,216.9511,213.7568,293.9846,277.287
2021-02-01 14:36:00,312.2308,233.9607,222.9613,222.5205,226.0794,221.7863,216.3869,213.2521,293.8356,277.0875
2021-02-01 14:38:00,312.2285,233.5509,222.4979,222.1255,225.8351,222.3455,215.8154,212.6174,293.7254,276.8639
2021-02-01 14:40:00,312.2409,233.4514,222.0643,221.6181,225.2778,222.3455,215.4308,212.2201,293.7086,276.7035
2021-02-01 14:42:00,312.2293,234.6452,221.8063,221.37,225.2088,219.6719,215.2611,211.8928,293.6089,276.5922
2021-02-01 14:44:00,312.4142,233.4083,221.5233,221.047,224.5744,224.7793,214.9241,211.7929,293.589,276.531
2021-02-01 14:46:00,312.2551,233.4915,221.593,221.1936,225.6915,223.404,215.1215,211.8579,293.6289,276.5681
2021-02-01 14:48:00,312.2748,233.7843,221.8267,221.4046,225.6612,218.6135,215.446,212.1802,293.4938,276.509
2021-02-01 14:50:00,312.2906,234.0121,222.1695,221.7279,226.0065,223.2242,215.7605,212.5,293.5542,276.5681
2021-02-01 14:52:00,312.3088,234.2864,222.3898,221.9863,226.6841,223.5637,216.1648,212.8673,293.5542,276.6173
2021-02-01 14:54:00,312.2787,234.3477,222.7529,222.3893,226.8234,223.5437,216.5668,213.2896,293.5324,276.6494
2021-02-01 14:56:00,312.2888,234.6505,222.8557,222.5806,226.9843,219.1702,216.6493,213.3795,293.5617,276.6895
2021-02-01 14:58:00,312.3477,234.9353,223.0561,222.6549,227.3878,225.5983,216.7266,213.477,293.67,276.7587
2021-02-01 15:00:00,312.4761,235.4576,223.3246,223.0203,227.8108,221.9685,217.0285,213.7943,293.776,276.9482
2021-02-01 15:02:00,312.6264,237.4985,225.2758,224.9224,229.7283,224.8466,221.8048,221.2325,293.905,277.1107
2021-02-01 15:04:00,312.5176,239.8464,229.036,228.8131,229.7283,224.6421,226.1838,225.7724,294.2377,277.7123
2021-02-01 15:06:00,312.8985,241.998,232.0421,231.7375,232.1696,228.5564,229.3095,228.9082,294.7119,278.7119
2021-02-01 15:08:00,312.9263,244.173,234.7125,234.3496,234.1948,231.0128,232.0398,231.7089,295.5245,279.8129
2021-02-01 15:10:00,313.0638,246.4048,237.2306,236.8502,236.728,235.0868,234.5497,234.2075,296.1021,280.9209
2021-02-01 15:12:00,313.0858,248.2292,239.4552,239.22,238.5694,231.5569,237.0669,236.781,296.7985,282.067
2021-02-01 15:14:00,313.1699,249.9913,241.7198,241.3073,240.9159,235.1117,239.3262,239.0447,297.2371,282.9463
2021-02-01 15:16:00,313.2,251.5383,243.6861,243.2893,242.5565,234.5525,241.2513,241.0236,297.7585,283.7682
2021-02-01 15:18:00,313.3197,253.1032,245.3846,245.1158,244.5845,235.788,243.0016,242.7776,298.1237,284.549
2021-02-01 15:20:00,313.4278,254.5777,247.1287,246.8289,246.069,239.7599,244.9214,244.6187,298.5573,285.269
2021-02-01 15:22:00,313.4604,255.8638,248.7515,248.4398,247.8675,240.3667,246.5309,246.3583,298.9777,285.9697
2021-02-01 15:24:00,313.4856,257.0753,250.2946,249.9734,249.2496,243.7939,248.086,247.8546,299.3411,286.6114
2021-02-01 15:26:00,313.5834,258.1036,251.6201,251.3481,250.3953,245.3716,249.4524,249.2366,299.6858,287.2142
2021-02-01 15:28:00,313.5274,259.2128,253.1003,252.527,252.0766,245.456,250.6007,250.376,300.0493,287.8578
2021-02-01 15:30:00,313.5882,259.9731,253.7989,253.4679,252.7477,246.9094,251.7104,251.3948,300.2047,288.1736
2021-02-01 15:32:00,313.62,260.7818,254.9412,254.4516,253.2089,248.5297,252.7169,252.4342,300.4344,288.5853
2021-02-01 15:34:00,313.6078,261.651,255.7894,255.3423,254.0613,250.0475,253.7334,253.4336,300.7288,288.9713
2021-02-01 15:36:00,313.5444,262.3644,256.7285,256.3531,255.2156,247.6677,254.8261,254.373,300.905,289.3955
2021-02-01 15:38:00,313.5796,263.0285,257.6696,257.1997,255.471,249.445,255.6791,255.3553,301.0343,289.6807
2021-02-01 15:40:00,313.626,263.649,258.3689,257.9398,256.4661,248.9264,256.426,255.975,301.2717,289.9645
2021-02-01 15:42:00,313.6501,264.0556,259.0724,258.5635,257.0263,250.0419,257.0972,256.7516,301.4401,290.2773
2021-02-01 15:44:00,313.6866,264.3321,259.9942,259.1095,257.0206,252.2293,257.6244,257.312,301.5654,290.5179
2021-02-01 15:46:00,313.7751,264.6468,259.9942,259.5002,257.4585,251.8848,258.0616,257.689,301.6241,290.7014
2021-02-01 15:48:00,313.7668,264.7831,260.2519,259.7801,258.1373,252.8078,258.3739,257.8689,301.8003,290.8806
2021-02-01 15:50:00,313.7818,264.7002,260.4752,259.9774,258.0698,254.1787,258.5267,258.1508,301.8914,290.9609
2021-02-01 15:52:00,313.7433,265.1641,260.7135,260.2417,258.4202,253.6388,258.8727,258.3286,301.905,291.1213
2021-02-01 15:54:00,313.7485,265.2474,260.8538,260.4525,258.3883,256.5551,258.9617,258.5627,301.9943,291.1795
2021-02-01 15:56:00,313.77,265.5877,261.0334,260.5345,258.6876,252.2792,259.1945,258.7455,301.9527,291.2416
2021-02-01 15:58:00,313.7705,265.6387,261.3548,260.8603,258.357,251.2857,259.4468,259.0139,302.0246,291.3199
2021-02-01 16:00:00,313.7597,265.5628,261.5143,260.9825,258.7408,252.9227,259.5857,259.1716,302.0214,291.3819
2021-02-01 16:02:00,313.7297,265.5044,261.4579,260.9009,258.261,256.8298,259.502,258.9902,302.1563,291.3788
2021-02-01 16:04:00,313.6961,265.3747,261.3089,260.7808,258.5844,251.8421,259.4634,258.8511,301.9982,291.36
2021-02-01 16:06:00,313.6285,265.2001,261.2567,260.7347,258.3257,256.7549,259.3848,258.6283,301.9829,291.3199
2021-02-01 16:08:00,313.601,265.0505,261.0363,260.5364,258.0982,254.8398,259.0874,258.3657,301.9534,291.2385
2021-02-01 16:10:00,313.6028,264.8171,260.8609,260.4427,257.7285,250.0847,258.9769,258.1658,301.8832,291.1595
2021-02-01 16:12:00,313.6031,264.4805,260.7336,260.2012,257.5217,248.9686,258.7264,258.0459,301.8252,291.0593
2021-02-01 16:14:00,313.5692,263.8418,260.3929,259.905,256.9723,252.7008,258.4276,257.609,301.7868,290.9358
2021-02-01 16:16:00,313.5399,263.5839,259.9721,259.4214,257.0611,249.7679,257.9076,256.9494,301.664,290.7804
2021-02-01 16:18:00,313.4593,263.1255,259.3529,258.9845,255.955,254.3384,257.2962,256.4119,301.586,290.5999
2021-02-01 16:20:00,313.4187,262.6327,258.7847,258.314,255.6088,252.6409,256.7676,255.7501,301.4176,290.3374
2021-02-01 16:22:00,313.4286,262.0733,258.2057,257.7153,255.031,250.0847,256.1749,255.1526,301.2653,290.0567
2021-02-01 16:24:00,313.4523,261.7136,257.6846,257.3211,254.5377,249.8672,255.6056,254.6329,301.1172,289.8361
2021-02-01 16:26:00,313.4847,261.219,257.1837,256.8019,253.7883,250.7053,255.1134,254.151,300.9631,289.6406
2021-02-01 16:28:00,313.467,260.5645,256.6877,256.1989,253.078,245.8332,254.5441,253.5135,300.8875,289.42
2021-02-01 16:30:00,313.5026,260.0827,256.1037,255.6882,252.3766,247.4286,254.0144,252.9939,300.7534,289.1913
2021-02-01 16:32:00,313.5041,259.649,255.5855,255.1676,251.7718,244.433,253.4391,252.3349,300.7153,288.9896
2021-02-01 16:34:00,313.4841,258.9023,254.9993,254.6696,251.4903,247.3659,252.9441,251.7152,300.5875,288.8104
2021-02-01 16:36:00,313.4659,258.4212,254.3631,253.8977,250.242,243.5942,252.0394,250.8751,300.4711,288.4914
2021-02-01 16:38:00,313.4973,257.6772,253.4791,253.0802,250.0579,247.8652,251.2897,250.0783,300.2998,288.232
2021-02-01 16:40:00,313.5235,256.9915,252.7398,252.4077,249.0538,245.6485,250.7142,249.1989,300.1186,287.93
2021-02-01 16:42:00,313.4826,256.2624,252.0384,251.6346,248.2429,241.1179,249.7855,248.4565,299.9695,287.6524
2021-02-01 16:44:00,313.4221,255.7103,251.2569,250.8565,247.1658,242.076,248.9549,247.6775,299.8182,287.3497
2021-02-01 16:46:00,313.4023,254.6556,250.5956,250.2755,245.9518,238.7813,248.1787,246.8974,299.6338,287.0459
2021-02-01 16:48:00,313.3331,254.044,249.6565,249.2916,244.9345,238.8585,247.4319,245.918,299.4426,286.7019
2021-02-01 16:50:00,313.3767,253.4229,248.91,248.4227,245.1898,238.3197,246.5609,245.0812,299.188,286.3008
2021-02-01 16:52:00,313.4026,252.7023,248.1507,247.6752,243.3614,238.3197,245.7397,244.1568,299.0158,285.9769
2021-02-01 16:54:00,313.4045,251.9299,247.4092,246.9731,243.7087,237.7651,245.1012,243.4022,298.9578,285.712
2021-02-01 16:56:00,313.3705,251.2249,246.645,246.2312,242.0562,238.1173,244.2351,242.5227,298.7734,285.402
2021-02-01 16:58:00,313.3456,250.4156,245.8234,245.4357,241.3574,237.3208,243.4599,241.7609,298.6107,285.0191
2021-02-01 17:00:00,313.3092,249.7364,245.0245,244.67,240.2654,237.3257,242.5274,240.9236,298.4313,284.7164
2021-02-01 17:02:00,313.3062,248.8941,244.145,243.7768,239.705,236.2427,241.6436,238.9421,298.1889,284.3856
2021-02-01 17:04:00,313.2461,248.0501,243.2961,242.8961,238.5102,232.7279,240.7166,238.9421,298.068,284.0767
